Gm-Gm_1,dGm
0.25699997,dGm
0.36400032,dGm
0.042999268,dGm
0.26799965,dGm
-0.016000748,dGm
-0.2480011,dGm
0.11800003,dGm
-0.112999916,dGm
0.13199997,dGm
0.4989996,dGm
0.927001,dGm
0.017999649,dGm
-0.07900047,dGm
0.2880001,dGm
0.122000694,dGm
-0.09700012,dGm
-0.9209995,dGm
0.2470007,dGm
0.058000565,dGm
0.060998917,dGm
0.37900066,dGm
0.63699913,dGm
0.33300018,dGm
-0.45899963,dGm
0.4130001,dGm
0.1420002,dGm
0.43900013,dGm
-0.013999939,dGm
-0.11199951,dGm
0.21000004,dGm
0.16399956,dGm
0.12699986,dGm
0.15400028,dGm
0.19799995,dGm
0.21899986,dGm
0.5420017,dGm
0.038000107,dGm
0.013999939,dGm
0.22599983,dGm
0.21000004,dGm
0.028999329,dGm
0.3359995,dGm
-0.21299934,dGm
0.7040005,dGm
0.16899967,dGm
0.23600006,dGm
0.0909996,dGm
-0.533,dGm
-0.13400078,dGm
0.059000015,dGm
0.24800014,dGm
0.09700012,dGm
0.07700062,dGm
0.3770008,dGm
0.31200027,dGm
0.3340006,dGm
-1.2580004,dGm
-0.09500027,dGm
0.19999981,dGm
0.7939997,dGm
0.2510004,dGm
,dGm
0.3249998,dGm
-0.9239998,dGm
0.5400009,dGm
0.40000153,dGm
-0.5300007,dGm
-0.23999977,dGm
0.11999893,dGm
0.26000023,dGm
0.17000008,dGm
0.38000107,dGm
0.20999908,dGm
0.6500015,dGm
0.25,dGm
0.030000687,dGm
-1.1740017,dGm
0.651001,dGm
0.29300022,dGm
0.30999947,dGm
0.18999863,dGm
-0.40000153,dGm
-0.6099987,dGm
-0.29000092,dGm
0.62999916,dGm
0.25999832,dGm
0.43999863,dGm
0.7099991,dGm
-0.48000145,dGm
0.6799984,dGm
0.39999962,dGm
-0.20999908,dGm
-0.050001144,dGm
-0.289999,dGm
0.01999855,dGm
0.21999931,dGm
0.14999962,dGm
0.19000053,dGm
0.5699997,dGm
0.1800003,dGm
0.38000107,dGm
0.060001373,dGm
0.02599907,dGm
0.2800007,dGm
0.13000107,dGm
0.30999947,dGm
0.2800007,dGm
0.44000053,dGm
0.19000053,dGm
0.52000046,dGm
0.23099995,dGm
0.21999931,dGm
0.13999939,dGm
-0.27000046,dGm
-0.30000114,dGm
0,dGm
1.5100002,dGm
0.21999931,dGm
0.6399994,dGm
0.21999931,dGm
1.1700001,dGm
-0.2819996,dGm
0.39999962,dGm
0.010000229,dGm
0.25,dGm
0.30999947,dGm
0.42000008,dGm
0.1970005,dGm
-0.076999664,dGm
0.5300007,dGm
-1.3549995,dGm
0.18999863,dGm
0.21999931,dGm
0.14999962,dGm
0.14999962,dGm
-0.37000084,dGm
-0.069999695,dGm
-0.23999977,dGm
0.2800007,dGm
0.539999,dGm
0.3899994,dGm
0.47999954,dGm
0.45000076,dGm
0.12999916,dGm
0.6800003,dGm
0.5799999,dGm
0.21000004,dGm
-0.19000053,dGm
0.84000015,dGm
0.23999977,dGm
0.39999962,dGm
0.42000008,dGm
0.29000092,dGm
0.2800007,dGm
,dGm
0.3899994,dGm
0.7749996,dGm
0.8840008,dGm
0.87799835,dGm
0.11899948,dGm
1.0960007,dGm
0.3199997,dGm
0.17300034,dGm
0.069999695,dGm
0.9660015,dGm
0.06499863,dGm
0.82099915,dGm
0.25,dGm
0.3560009,dGm
0.5979996,dGm
0.01199913,dGm
0.33099937,dGm
0.74300003,dGm
0.12199974,dGm
0.40800095,dGm
0.5440006,dGm
0.19399834,dGm
-0.19999886,dGm
0.22299957,dGm
0.13199997,dGm
0.23399925,dGm
0.6140003,dGm
-0.28899956,dGm
-0.23999977,dGm
0.24099922,dGm
1.0980015,dGm
0.072999954,dGm
0.28299904,dGm
-0.3409996,dGm
0.1780014,dGm
0.15999985,dGm
0.9679985,dGm
0.15099907,dGm
0.3409996,dGm
-2.5599995,dGm
0.21000099,dGm
0.7579994,dGm
1.0799999,dGm
-2.2280006,dGm
0.27799988,dGm
0.4130001,dGm
0.19999886,dGm
0.14299965,dGm
0.20599937,dGm
0.45899963,dGm
1.2860012,dGm
0.9130001,dGm
0.355999,dGm
-0.03999901,dGm
0.16499901,dGm
0.34899902,dGm
0.1099987,dGm
0.63899994,dGm
-0.006000519,dGm
0.17000008,dGm
0.25,dGm
0.29100037,dGm
0.16900063,dGm
0.19799995,dGm
-0.432399969100952,dGre
-0.865599975585937,dGre
-0.282799973487854,dGre
-0.64160008430481,dGre
-0.292800006866455,dGre
-0.427200021743774,dGre
-0.599200034141541,dGre
-0.049600100517273,dGre
-0.545599918365479,dGre
-1.88720001935959,dGre
-3.79080018997192,dGre
-0.49000002861023,dGre
-0.400000023841858,dGre
-2.96399993985891,dGre
-0.833999938964844,dGre
-0.198800101280213,dGre
-0.308399910926819,dGre
-1.62640011787415,dGre
-0.351600141525269,dGre
-0.599600110054016,dGre
-1.55920018672943,dGre
-2.624800157547,dGre
-1.34320012569428,dGre
-1.75160002231598,dGre
-2.60640013694763,dGre
-0.825199861526489,dGre
-2.61640009880066,dGre
-0.410799798965454,dGre
-0.247200021743775,dGre
-1.16119998455048,dGre
-1.02760010719299,dGre
-1.0688001537323,dGre
-1.2967998790741,dGre
-1.39040018081665,dGre
-1.19399985313416,dGre
-3.21679984092712,dGre
-1.04920006752014,dGre
-0.557600049972534,dGre
-0.942800092697144,dGre
-1.40960001945496,dGre
-0.771199979782105,dGre
-2.35320013046265,dGre
2.16839986801147,dGre
-4.15799997329712,dGre
-1.66559996604919,dGre
-1.6532001209259,dGre
-0.937199964523315,dGre
6.34800003051758,dGre
0.032000274658203,dGre
-1.34960033416748,dGre
-2.49280024528503,dGre
-1.37120004653931,dGre
-1.4871999168396,dGre
-3.41280018806458,dGre
-3.33919994354248,dGre
-2.31400000572205,dGre
26.9064018249512,dGre
0.612800388336182,dGre
-3.09520009994507,dGre
-6.0515996170044,dGre
-4.30759992599487,dGre
,dGre
-3.50759998321533,dGre
37.3840017700195,dGre
-2.18679988384247,dGre
-0.901199946403503,dGre
-0.350800013542175,dGre
-1.51600003957748,dGre
-0.453600029945374,dGre
-0.545999960899353,dGre
-0.318399972915649,dGre
-0.46719999909401,dGre
-0.354000015258789,dGre
-0.889199970960617,dGre
-0.417599997520447,dGre
-0.142400007247925,dGre
1.47479995250702,dGre
-2.24799989461899,dGre
-2.30160005569458,dGre
-0.420399971008301,dGre
-0.998800044059753,dGre
0.214000015258789,dGre
-0.670399928092956,dGre
-0.124799982309341,dGre
-1.09320009708405,dGre
-0.602400040626526,dGre
-0.77080001115799,dGre
-2.00359982967377,dGre
-0.451999967098236,dGre
-1.54759994029999,dGre
-0.562799983024597,dGre
-0.00559995174408,dGre
-1.21160004258156,dGre
-0.579199979305267,dGre
-0.765200047492981,dGre
-0.545199990272522,dGre
-0.149999998807907,dGre
-0.567199990749359,dGre
-1.70199995517731,dGre
-0.608800072669983,dGre
-0.726800014972687,dGre
-0.594799962043762,dGre
-0.555599994659424,dGre
-0.560000019073486,dGre
-0.361600089073181,dGre
-0.385199953317642,dGre
-0.505599954128265,dGre
-0.895200066566467,dGre
-0.441200038194656,dGre
-1.18839996576309,dGre
-1.33200002670288,dGre
-0.287599972486496,dGre
-0.271600053310394,dGre
-0.260399992465973,dGre
-0.737600014209747,dGre
-0.350000001192093,dGre
-6.83840024471283,dGre
-0.248400007486343,dGre
-1.92559996724129,dGre
-0.392800004482269,dGre
-3.4188000535965,dGre
2.43079969406128,dGre
-0.715599982738495,dGre
-0.466399965286255,dGre
-0.47800003528595,dGre
-0.70479992389679,dGre
-0.430399990081787,dGre
-0.531999959945679,dGre
-0.287599983215332,dGre
-0.946000063419342,dGre
0.829200019836425,dGre
-0.306400003433228,dGre
-0.499600057601929,dGre
-0.256799991130829,dGre
-0.416000075340271,dGre
-0.970799999237061,dGre
-0.53119996547699,dGre
-0.302400031089783,dGre
-0.645200028419495,dGre
-1.41119995832443,dGre
-0.554799976348877,dGre
-1.06839994430542,dGre
-0.794400045871735,dGre
-0.338399972915649,dGre
-2.15000005722046,dGre
-0.925200026035309,dGre
-1.23640018463135,dGre
-0.22399995803833,dGre
-6.47000001907349,dGre
-1.21079977035522,dGre
-0.707599940299988,dGre
-0.310400010347366,dGre
-0.605599977970123,dGre
-0.589199938774109,dGre
,dGre
-0.39680001616478,dGre
-2.28600005626678,dGre
-2.94880010604858,dGre
-3.64440003395081,dGre
-0.966799821853638,dGre
-4.75919979095459,dGre
-8.20719965457916,dGre
-0.652400012016297,dGre
-0.486000027656555,dGre
-3.33200016021729,dGre
-0.781199979782105,dGre
-3.67280025482178,dGre
-0.868000063896179,dGre
-0.390000014305115,dGre
-1.80920016288757,dGre
-1.34119983673096,dGre
-0.53959999203682,dGre
-1.79799985170364,dGre
-0.398399987220764,dGre
-1.31000001430512,dGre
-1.82280000209808,dGre
-0.710399923324585,dGre
-0.455200033187866,dGre
-0.644800004959107,dGre
-0.68440007686615,dGre
-0.713200044631958,dGre
-1.02359999656677,dGre
1.92159990310669,dGre
-0.158799996376038,dGre
-0.497599928379059,dGre
-4.54520022392273,dGre
-0.837600173950195,dGre
-1.08640015602112,dGre
-0.292400102615356,dGre
-0.739999957084656,dGre
-0.570399928092957,dGre
-3.12119992733002,dGre
-0.873999843597412,dGre
-0.839999952316284,dGre
150.497200012207,dGre
-0.717999997138977,dGre
-3.04760012626648,dGre
-2.85799993515015,dGre
27.3360000610352,dGre
-0.784799938201904,dGre
-1.49839991569519,dGre
-0.771200003623962,dGre
0.011199898719788,dGre
-1.06200004577637,dGre
-1.1200000333786,dGre
-3.56920011520386,dGre
-1.73800003767014,dGre
-0.912800040245056,dGre
-0.398000082969665,dGre
-1.11599995613098,dGre
-1.11000000476837,dGre
-0.873599786758423,dGre
-2.91159976959228,dGre
-0.500399980545044,dGre
-0.712400007247925,dGre
-0.670800051689148,dGre
-1.16440003395081,dGre
-0.650399923324585,dGre
-0.75399995803833,dGre
-1.03,dGn
-1.06,dGn
0.09000003,dGn
-0.67999995,dGn
0.20000005,dGn
0.06999993,dGn
-0.21999991,dGn
0.61,dGn
-0.14999998,dGn
-3.1900005,dGn
-1.7399999,dGn
0.17999995,dGn
-0.24000001,dGn
-0.30999994,dGn
-0.12999988,dGn
0.42999983,dGn
2.2,dGn
-0.53999996,dGn
0.23000002,dGn
0.110000014,dGn
-0.75,dGn
-1.4300001,dGn
-0.44000006,dGn
-1.9899999,dGn
-1.6700001,dGn
-0.14999998,dGn
-1.77,dGn
0.120000005,dGn
0.28999996,dGn
-0.63999987,dGn
-0.1500001,dGn
-0.03999996,dGn
-0.120000124,dGn
-0.42000008,dGn
-0.120000005,dGn
-1.1199999,dGn
0.049999952,dGn
0.2800002,dGn
0.05000019,dGn
-0.26999998,dGn
0.42000008,dGn
-0.93000007,dGn
1.79,dGn
-0.73,dGn
-0.38999987,dGn
-0.5,dGn
-0.28999996,dGn
2.21,dGn
0.73,dGn
0.099999905,dGn
-0.58000016,dGn
0.54999995,dGn
0.07999992,dGn
-1.4699999,dGn
-0.9200001,dGn
-0.8200002,dGn
2.72,dGn
0.9699998,dGn
-0.27999997,dGn
-2.3200002,dGn
-1.46,dGn
,dGn
-0.9500003,dGn
2.79,dGn
-2.27,dGn
-2.4699998,dGn
-1.0499997,dGn
-2.49,dGn
-0.4500003,dGn
-1.0200002,dGn
-0.46000004,dGn
-2.25,dGn
-0.69000006,dGn
-3.5900002,dGn
-0.90999985,dGn
0.25,dGn
3.07,dGn
-2.31,dGn
-0.8499999,dGn
-0.42000002,dGn
-0.64,dGn
0.42999983,dGn
-0.03999996,dGn
0.15000004,dGn
-0.21000004,dGn
-0.98,dGn
-2.34,dGn
-3.63,dGn
-1.31,dGn
-3.6299999,dGn
-2.99,dGn
-1.9599998,dGn
-4.09,dGn
-2.73,dGn
-1.9499998,dGn
-0.26,dGn
-0.6800003,dGn
-0.63999987,dGn
-4.87,dGn
-0.089999974,dGn
-2.71,dGn
-0.050000012,dGn
0.15999997,dGn
-1.6800001,dGn
-0.65,dGn
-1.9599998,dGn
-1.6099999,dGn
-2.36,dGn
-1.9399998,dGn
-3.5900002,dGn
-0.17999995,dGn
-2.0099998,dGn
-0.4300003,dGn
0.41000032,dGn
-1.96,dGn
-1.0799999,dGn
-7.29,dGn
-0.58000004,dGn
-2.9099998,dGn
-0.52,dGn
-5.34,dGn
2.0900002,dGn
-1.27,dGn
-0.63000005,dGn
-0.48000002,dGn
-0.17999995,dGn
-0.6499999,dGn
-0.34999996,dGn
-0.8399999,dGn
-1.5899999,dGn
-1.46,dGn
-0.6,dGn
-0.64000005,dGn
-0.26999998,dGn
-0.16999999,dGn
-1.4499999,dGn
-0.90999997,dGn
-0.50000006,dGn
-0.77,dGn
-1.73,dGn
-0.93,dGn
-1.3199999,dGn
-1.4200001,dGn
-0.04000002,dGn
-2.42,dGn
-1.5699999,dGn
-0.28999996,dGn
0.48000002,dGn
-1.23,dGn
-0.27999997,dGn
-1.03,dGn
-1.79,dGn
-0.54999995,dGn
-0.5799999,dGn
,dGn
-1.5299999,dGn
-1.5099999,dGn
-1.3,dGn
-1.29,dGn
-0.01999998,dGn
-1.38,dGn
-7.08,dGn
-0.109999955,dGn
-0.20000005,dGn
-1.25,dGn
-0.059999943,dGn
-0.84000003,dGn
-0.16999996,dGn
-0.8599999,dGn
-2.3300002,dGn
0.24000001,dGn
-1.49,dGn
-1.5099999,dGn
0,dGn
0.5300001,dGn
-0.36,dGn
-0.120000005,dGn
-0.05000007,dGn
0.75,dGn
0.06999999,dGn
-0.4000001,dGn
-1.16,dGn
0.20999992,dGn
0.07999998,dGn
-0.40999997,dGn
-2.6399999,dGn
0.16000003,dGn
-0.24000001,dGn
0.32999992,dGn
-0.01000011,dGn
-0.21000004,dGn
-1.3700001,dGn
0.00999999,dGn
-0.32000005,dGn
5.7400007,dGn
-0.03000009,dGn
-1,dGn
-1.78,dGn
2.8899999,dGn
-0.18999994,dGn
-0.5799999,dGn
-0.120000005,dGn
-0.120000005,dGn
-0.18000007,dGn
-0.74,dGn
-1.5899999,dGn
-1.57,dGn
-0.39,dGn
0.13999987,dGn
-0.21999997,dGn
-0.18000007,dGn
-0.100000024,dGn
-0.9499999,dGn
0.26,dGn
-0.1500001,dGn
-0.029999971,dGn
-0.04000002,dGn
-0.060000062,dGn
-0.19999993,dGn
